timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624352863976,4484,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-58,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,2432,0,0
1624352865218,3250,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-48,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,746,0,0
1624352865065,3406,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-63,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,2234,0,57
1624352868026,480,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-56,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,480,0,0
1624352866493,2129,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,200,OK,Performance Test Pelaporan 1-54,text,true,,188768,608,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,717,0,0
1624352866702,1978,api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=pending&sort=updatedAt:asc,200,OK,Performance Test Pelaporan 1-38,text,true,,63671,740,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=declined&sort=updatedAt:asc,1381,0,0
1624352868179,509,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-24,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,509,0,0
1624352867820,937,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-7,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,937,0,0
1624352868472,338,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-63,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,338,0,0
1624352868452,361,api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,200,OK,Performance Test Pelaporan 1-20,text,true,,1257,609,100,100,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=false,361,0,0
