timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1625195511518,721,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-8,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,721,0,0
1625195511535,705,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-15,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,704,0,0
1625195511984,257,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,257,0,0
1625195511559,682,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-10,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,682,0,0
1625195511548,715,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-20,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,715,0,0
1625195512020,255,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-1,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,255,0,0
1625195512107,202,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-2,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,173,0,0
1625195511618,702,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-24,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,702,0,0
1625195511640,709,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-11,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,699,0,0
1625195511665,684,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,676,0,0
1625195512184,206,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-13,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,177,0,0
1625195512194,197,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-4,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,196,0,0
1625195512149,242,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-14,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,241,0,0
1625195511745,691,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-9,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,671,0,0
1625195511712,725,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-12,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,721,0,0
1625195511827,613,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-21,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,610,0,0
1625195511816,659,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-18,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,658,0,0
1625195512240,237,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-25,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,237,0,0
1625195512241,254,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,238,0,0
1625195512275,228,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-1,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,226,0,0
1625195512321,264,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-24,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,259,0,0
1625195512350,245,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,242,0,0
1625195512391,246,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-13,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,208,0,0
1625195512391,273,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-14,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,271,0,0
1625195512441,267,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-21,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,267,0,0
1625195512438,282,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-12,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,278,0,0
1625195512495,245,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,239,0,0
1625195512596,185,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,179,0,0
1625195512638,153,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-13,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,150,0,0
1625195511890,909,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-3,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,909,0,0
1625195511868,953,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-6,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,949,0,0
1625195512740,124,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,120,0,0
1625195512720,153,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-12,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,149,0,0
1625195512782,122,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,120,0,0
1625195512792,121,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-13,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,115,0,0
1625195512873,116,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-12,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,112,0,0
1625195511947,1090,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-16,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1090,0,0
1625195512904,133,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,133,0,0
1625195511995,1119,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-26,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1114,0,0
1625195512014,1125,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-5,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1105,0,0
1625195512036,1109,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-27,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1107,0,0
1625195512038,1116,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-23,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1113,0,0
1625195513038,148,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-16,text,true,,6851,723,28,28,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,122,0,0
1625195512074,1142,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-22,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1123,0,0
1625195513114,129,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-26,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,129,0,0
1625195512177,1067,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-19,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1066,0,0
1625195513139,202,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-5,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,105,0,0
1625195513146,216,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-27,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,216,0,0
1625195512240,1122,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-8,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1122,0,0
1625195513243,119,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-26,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,119,0,0
1625195513243,119,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-22,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,119,0,0
1625195512241,1188,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-15,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1159,0,0
1625195512241,1188,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-10,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1188,0,0
1625195513341,121,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-5,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,119,0,0
1625195513363,118,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-22,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,118,0,0
1625195512263,1235,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-20,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1232,0,0
1625195512309,1199,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-2,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1194,0,0
1625195512350,1183,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-11,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1181,0,0
1625195512189,1348,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-28,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1346,0,169
1625195512391,1159,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-4,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1153,0,0
1625195513429,128,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-15,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,125,0,0
1625195513429,159,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-10,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,159,0,0
1625195513482,111,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-22,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,106,0,0
1625195512436,1192,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-9,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1190,0,0
1625195512477,1159,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-25,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1156,0,0
1625195513499,157,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-20,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,155,0,0
1625195513538,172,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-28,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,168,0,0
1625195513557,162,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-15,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,158,0,0
1625195512504,1246,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-1,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1246,0,0
1625195513594,156,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-22,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,156,0,0
1625195512476,1275,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-18,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1275,0,0
1625195512799,961,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-3,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,958,0,0
1625195513637,167,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-25,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,167,0,0
1625195512821,986,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-6,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,983,0,0
1625195513628,201,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-9,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,201,0,0
1625195512585,1247,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-24,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1244,0,0
1625195512664,1173,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-14,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1165,0,0
1625195512864,992,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,976,0,0
1625195512709,1163,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-21,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,1158,0,0
1625195512913,980,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-13,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,980,0,0
1625195513719,178,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-15,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,175,0,0
1625195513751,154,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-1,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,149,0,0
1625195513752,165,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-18,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,165,0,0
1625195512990,949,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-12,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,944,0,0
1625195513038,914,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-17,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,909,0,0
1625195513808,180,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-6,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,179,0,0
1625195513155,882,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-23,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,865,0,0
1625195513186,862,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-16,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,859,0,0
1625195513838,268,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-14,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,234,0,0
1625195513856,250,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-7,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,217,0,0
1625195513873,245,Verifikasi Kasus Faskes - Draft,200,OK,Performance Test Pelaporan 1-21,text,true,,6851,723,29,29,https://api.pelaporan.pikobar.jabarprov.go.id/api/cases?address_district_code=32.77&address_subdistrict_code=&address_village_code=&status=&author=&page=1&limit=30&search=&verified_status=draft,237,0,0
